SMILES,Molecule_id,Activity Value [nM],Molecules,MW,HBA,HBD,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,Murcko_SMILES,Scaffold,Source
CC1=NC2(CCOc3ccc(-c4cc(C)ccc4C)cc32)N=C1N,CHEMBL3657455,6710.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F09E0>,319.1684622920001,4,1,3.737440000000002,59.97,0.3,4,4,1,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006593ED0>,ChEMBL
COc1ccc(F)cc1-c1ccc2c(c1)C1(CCO2)N=C(C)C(N)=N1,CHEMBL3657456,16300.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0A50>,339.1383050360001,5,1,3.2683000000000018,69.2,0.2631578947368421,4,6,2,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006593F40>,ChEMBL
COc1cccc(-c2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)c1F,CHEMBL3657457,1680.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0AC0>,339.1383050360001,5,1,3.2683000000000018,69.2,0.2631578947368421,4,6,2,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580040>,ChEMBL
CC1=NC2(CCOc3ccc(-c4cc(C)ccc4F)cc32)N=C1N,CHEMBL3657459,1980.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0B30>,323.14339041600005,4,1,3.5681200000000013,59.97,0.2631578947368421,4,5,1,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x00000260065800B0>,ChEMBL
COc1ccc(F)c(-c2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)c1,CHEMBL3657460,1800.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0BA0>,339.1383050360001,5,1,3.268300000000001,69.2,0.2631578947368421,4,6,2,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580120>,ChEMBL
CC1=NC2(CCOc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)N=C1N,CHEMBL3653660,1300.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0C10>,369.09925243200007,6,2,2.7542999999999997,101.96,0.2222222222222222,4,8,2,O=C(Nc1ccc2c(c1)C1(CCO2)N=CC=N1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580190>,ChEMBL
CC1=NC2(CCOc3ccc(NC(=O)c4ccc(C(F)(F)F)cn4)cc32)N=C1N,CHEMBL3653661,1890.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0C80>,403.1256094120001,6,2,3.119700000000001,101.96,0.2631578947368421,4,10,2,O=C(Nc1ccc2c(c1)C1(CCO2)N=CC=N1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580200>,ChEMBL
CC#CCOc1ccc(C(=O)Nc2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)nc1,CHEMBL3653662,112.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0CF0>,403.16443953200013,7,2,2.503,111.19,0.2727272727272727,4,8,4,O=C(Nc1ccc2c(c1)C1(CCO2)N=CC=N1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580270>,ChEMBL
CC#CCOc1cnc(C(=O)Nc2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)cn1,CHEMBL3653663,22.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0D60>,404.1596885000001,8,2,1.898,124.08,0.2857142857142857,4,9,4,O=C(Nc1ccc2c(c1)C1(CCO2)N=CC=N1)c1cnccn1,<rdkit.Chem.rdchem.Mol object at 0x00000260065802E0>,ChEMBL
CC1=NC2(CCOc3ccc(NC(=O)c4ccc(C)s4)cc32)N=C1N,CHEMBL3653664,6460.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0DD0>,354.1150468160001,6,2,3.075820000000001,89.07,0.2777777777777778,4,7,2,O=C(Nc1ccc2c(c1)C1(CCO2)N=CC=N1)c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580350>,ChEMBL
CC1=NC2(CCOc3ccc(NC(=O)c4ncc(Cl)cc4Cl)cc32)N=C1N,CHEMBL3653665,560.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0E40>,403.0602800800001,6,2,3.407700000000002,101.96,0.2222222222222222,4,9,2,O=C(Nc1ccc2c(c1)C1(CCO2)N=CC=N1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x00000260065803C0>,ChEMBL
CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(OC(F)F)CC1,CHEMBL3653666,112.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0EB0>,411.07578079999996,4,1,4.157900000000003,59.97,0.5555555555555556,4,7,2,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580430>,ChEMBL
COC1CCC2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(C)C(N)=N1,CHEMBL3653668,53.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0F20>,375.0946244240001,4,1,3.565100000000002,59.97,0.5555555555555556,4,5,1,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000260065804A0>,ChEMBL
CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,CHEMBL2152914,2.2,<rdkit.Chem.rdchem.Mol object at 0x00000260064F0F90>,412.22631151599995,5,1,4.236000000000003,72.86,0.4230769230769231,5,5,2,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580510>,ChEMBL
CC#Cc1ccnc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,CHEMBL3901045,2.3,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1000>,412.22631151599995,5,1,4.236000000000003,72.86,0.4230769230769231,5,5,2,C1=NC2(N=C1)c1cc(-c3ccccn3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580580>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3972170,5.2,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1070>,423.2059104200001,6,1,4.212960000000003,107.54999999999998,0.38461538461538464,5,6,2,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000260065805F0>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,CHEMBL2152915,1.6,<rdkit.Chem.rdchem.Mol object at 0x00000260064F10E0>,432.1716891000001,5,1,4.994680000000006,83.75999999999999,0.4,5,6,2,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580660>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3965844,2.3,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1150>,408.1716891000001,5,1,4.518000000000003,72.86,0.43478260869565216,5,6,2,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000260065806D0>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(F)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3937468,5.5,<rdkit.Chem.rdchem.Mol object at 0x00000260064F11C0>,392.2012396400001,5,1,4.003700000000002,72.86,0.43478260869565216,5,6,2,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580740>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc(F)c(C#N)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3928450,7.1,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1230>,416.2012396400001,5,1,4.480380000000004,83.75999999999999,0.4,5,6,2,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000260065807B0>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)(C)C)cc1C21N=C(C)C(N)=N1,CHEMBL3951608,15.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F12A0>,377.2467126120001,4,1,4.200200000000003,59.97,0.5833333333333334,4,4,1,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580820>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(C)C(N)=N1,CHEMBL2152916,4.8,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1310>,361.21541248400007,4,1,3.5641000000000025,59.97,0.5652173913043478,5,4,1,C(#CC1CC1)c1ccc2c(c1)C1(N=CC=N1)C1(CCCCC1)C2,<rdkit.Chem.rdchem.Mol object at 0x0000026006580890>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ncc(Br)cn3)cc1C21N=C(C)C(N)=N1,CHEMBL3913558,47.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1380>,496.12223614000015,7,2,3.607400000000001,114.85,0.43478260869565216,5,9,3,O=C(Nc1ccc2c(c1)C1(N=CC=N1)C1(CCCCC1)C2)c1ncccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580900>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(C(F)(F)F)cn3)cc1C21N=C(C)C(N)=N1,CHEMBL3983379,34.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F13F0>,485.2038597320001,6,2,4.468700000000004,101.96,0.44,5,10,3,O=C(Nc1ccc2c(c1)C1(N=CC=N1)C1(CCCCC1)C2)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580970>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3oc4cc(Cl)ccc4c3C)cc1C21N=C(C)C(N)=N1,CHEMBL3922553,17.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1460>,504.1928184680001,6,2,5.7629200000000065,102.21,0.39285714285714285,6,8,3,O=C(Nc1ccc2c(c1)C1(N=CC=N1)C1(CCCCC1)C2)c1cc2ccccc2o1,<rdkit.Chem.rdchem.Mol object at 0x00000260065809E0>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ncc(Cl)cc3Cl)cc1C21N=C(C)C(N)=N1,CHEMBL3898686,28.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F14D0>,485.1385304000001,6,2,4.756700000000004,101.96,0.4166666666666667,5,9,3,O=C(Nc1ccc2c(c1)C1(N=CC=N1)C1(CCCCC1)C2)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580A50>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21N=C(C)C(N)=N1,CHEMBL3925456,20.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1540>,451.17750275200007,6,2,4.103300000000003,101.96,0.4166666666666667,5,8,3,O=C(Nc1ccc2c(c1)C1(N=CC=N1)C1(CCCCC1)C2)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580AC0>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(N)=N1,CHEMBL2152917,20.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F15B0>,369.2416272320001,5,1,3.8374000000000024,69.2,0.6363636363636364,4,5,4,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580B30>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCCF)cc1C21N=C(C)C(N)=N1,CHEMBL3945121,25.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1620>,373.2165553560001,5,1,3.5410000000000013,69.2,0.6190476190476191,4,6,5,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580BA0>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ncc(Cl)cc3C)cc1C21N=C(C)C(N)=N1,CHEMBL3922674,18.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1690>,465.19315281600007,6,2,4.4117200000000025,101.96,0.44,5,8,3,O=C(Nc1ccc2c(c1)C1(N=CC=N1)C1(CCCCC1)C2)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580C10>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(F)cn3)cc1C21N=C(C)C(N)=N1,CHEMBL3964909,121.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1700>,435.2070532920001,6,2,3.5890000000000013,101.96,0.4166666666666667,5,8,3,O=C(Nc1ccc2c(c1)C1(N=CC=N1)C1(CCCCC1)C2)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580C80>,ChEMBL
CC#Cc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)ccn1,CHEMBL3939422,4.9,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1770>,412.226311516,5,1,4.236000000000003,72.86,0.4230769230769231,5,5,2,C1=NC2(N=C1)c1cc(-c3ccncc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580CF0>,ChEMBL
CC#Cc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,CHEMBL2151058,1.4,<rdkit.Chem.rdchem.Mol object at 0x00000260064F17E0>,411.231062548,4,1,4.841000000000005,59.97,0.4074074074074074,5,4,2,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580D60>,ChEMBL
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(N)=N1,CHEMBL2152918,1.6,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1850>,452.1211735200001,5,1,4.627100000000004,72.86,0.43478260869565216,5,6,2,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580DD0>,ChEMBL
CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCOCC1,CHEMBL3653689,7530.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F18C0>,347.06332429599996,4,1,2.786500000000001,59.97,0.5,4,5,0,C1=NC2(N=C1)c1ccccc1CC21CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580E40>,ChEMBL
CC1=NC2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1CC21CCOCC1,CHEMBL3653690,100.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1930>,379.1451400039999,4,1,4.344400000000003,59.97,0.36363636363636365,5,5,1,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580EB0>,ChEMBL
CC1=NC2(N=C1N)c1cc(-c3ccc(F)c(Cl)c3)ccc1CC21CCOCC1,CHEMBL3653691,145.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F19A0>,397.13571819199996,4,1,4.483500000000003,59.97,0.36363636363636365,5,6,1,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580F20>,ChEMBL
CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(F)(F)CC1,CHEMBL3653692,1760.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1A10>,381.065216116,3,1,4.185400000000003,50.739999999999995,0.5294117647058824,4,6,0,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006580F90>,ChEMBL
CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC(F)(F)CC1,CHEMBL3653693,53.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1A80>,414.142280792,4,1,5.138300000000004,63.629999999999995,0.4090909090909091,5,7,1,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581000>,ChEMBL
CC1=NC2(N=C1N)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1CC21CCC(F)(F)CC1,CHEMBL3653694,408.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1AF0>,457.148094444,5,2,4.723600000000003,92.73,0.391304347826087,5,9,2,O=C(Nc1ccc2c(c1)C1(N=CC=N1)C1(CCCCC1)C2)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581070>,ChEMBL
CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(F)(F)CC2)C3)c1,CHEMBL3653695,7.3,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1B60>,418.196903208,4,1,4.856300000000004,63.629999999999995,0.4,5,6,1,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000260065810E0>,ChEMBL
COC1CCC2(CC1)Oc1ccc(Br)cc1C21N=C(C)C(N)=N1,CHEMBL3653696,674.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1BD0>,377.07388898000005,5,1,3.1538000000000013,69.2,0.5294117647058824,4,6,1,C1=NC2(N=C1)c1ccccc1OC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581150>,ChEMBL
COC1CCC2(CC1)Oc1ccc(-c3cccc(Cl)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3653697,5.3,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1C40>,409.15570468800007,5,1,4.711700000000005,69.2,0.391304347826087,5,6,2,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1OC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000260065811C0>,ChEMBL
COC1CCC2(CC1)Oc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,CHEMBL3653698,5.2,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1CB0>,410.15095365600007,6,1,4.106700000000004,82.09,0.4090909090909091,5,7,2,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1OC21CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581230>,ChEMBL
CC1=N[C@@]2(CC3(CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL5961923,124.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1D20>,395.1400546240001,5,1,4.323200000000004,69.2,0.36363636363636365,5,6,1,C1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x00000260065812A0>,ChEMBL
CC1=N[C@]2(CC3(CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL5785174,91.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1D90>,395.1400546240001,5,1,4.323200000000004,69.2,0.36363636363636365,5,6,1,C1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581310>,ChEMBL
CC1=N[C@@]2(CC3(CCCOC3)Oc3ccc(-c4ccc(F)c(Cl)c4)cc32)N=C1N,CHEMBL5967737,180.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1E00>,413.1306328120001,5,1,4.462300000000004,69.2,0.36363636363636365,5,7,1,C1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581380>,ChEMBL
CC1=N[C@]2(CC3(CCCOC3)Oc3ccc(-c4ccc(F)c(Cl)c4)cc32)N=C1N,CHEMBL5895396,147.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1E70>,413.1306328120001,5,1,4.462300000000004,69.2,0.36363636363636365,5,7,1,C1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x00000260065813F0>,ChEMBL
CC1=N[C@]2(C[C@@H]([C@@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,CHEMBL5956155,1030.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1EE0>,377.07388898000005,5,1,3.011300000000001,69.2,0.5294117647058824,4,6,1,C1=NC2(C[C@@H]([C@@H]3CCCOC3)Oc3ccccc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581460>,ChEMBL
CC1=N[C@@]2(C[C@@H]([C@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,CHEMBL5971860,65300.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1F50>,377.07388898000005,5,1,3.011300000000001,69.2,0.5294117647058824,4,6,1,C1=NC2(C[C@@H]([C@H]3CCCOC3)Oc3ccccc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x00000260065814D0>,ChEMBL
CC1=N[C@@]2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,CHEMBL5917233,19800.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F1FC0>,377.07388898000005,5,1,3.011300000000001,69.2,0.5294117647058824,4,6,1,C1=NC2(C[C@H]([C@@H]3CCCOC3)Oc3ccccc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581540>,ChEMBL
CC1=N[C@@]2(C[C@H]([C@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,CHEMBL5810113,1380.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F2030>,377.07388898000005,5,1,3.011300000000001,69.2,0.5294117647058824,4,6,1,C1=NC2(C[C@H]([C@H]3CCCOC3)Oc3ccccc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x00000260065815B0>,ChEMBL
CC1=N[C@]2(C[C@@H]([C@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,CHEMBL6038361,8100.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F20A0>,377.07388898000005,5,1,3.011300000000001,69.2,0.5294117647058824,4,6,1,C1=NC2(C[C@@H]([C@H]3CCCOC3)Oc3ccccc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581620>,ChEMBL
CC1=N[C@@]2(C[C@@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL5773881,0.7,<rdkit.Chem.rdchem.Mol object at 0x00000260064F2110>,409.15570468800007,5,1,4.569200000000005,69.2,0.391304347826087,5,6,2,C1=NC2(C[C@@H]([C@@H]3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581690>,ChEMBL
CC1=N[C@@]2(C[C@@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL3924861,2030.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F2180>,409.15570468800007,5,1,4.569200000000005,69.2,0.391304347826087,5,6,2,C1=NC2(C[C@@H]([C@H]3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581700>,ChEMBL
CC1=N[C@@]2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL5993140,7040.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F21F0>,409.15570468800007,5,1,4.569200000000005,69.2,0.391304347826087,5,6,2,C1=NC2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581770>,ChEMBL
CC1=N[C@@]2(C[C@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL3915868,803.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F2260>,409.15570468800007,5,1,4.569200000000005,69.2,0.391304347826087,5,6,2,C1=NC2(C[C@H]([C@H]3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x00000260065817E0>,ChEMBL
CC1=N[C@]2(C[C@@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL3653703,35700.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F22D0>,409.15570468800007,5,1,4.569200000000005,69.2,0.391304347826087,5,6,2,C1=NC2(C[C@@H]([C@@H]3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581850>,ChEMBL
CC1=N[C@]2(C[C@@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL3653706,2570.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F2340>,409.15570468800007,5,1,4.569200000000005,69.2,0.391304347826087,5,6,2,C1=NC2(C[C@@H]([C@H]3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x00000260065818C0>,ChEMBL
CC1=N[C@]2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL3653705,10.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F23B0>,409.15570468800007,5,1,4.569200000000005,69.2,0.391304347826087,5,6,2,C1=NC2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581930>,ChEMBL
CC1=N[C@]2(C[C@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL3653704,14.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F2420>,409.15570468800007,5,1,4.569200000000005,69.2,0.391304347826087,5,6,2,C1=NC2(C[C@H]([C@H]3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x00000260065819A0>,ChEMBL
CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(Br)cc32)N=C1N,CHEMBL3653707,10.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064F2490>,405.10518910800005,5,1,3.789900000000002,69.2,0.5789473684210527,4,6,1,C1=NC2(CC(C3CCOCC3)Oc3ccccc32)N=C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006581A10>,ChEMBL
