Molecule_id,Activity Value [nM],SMILES,Molecules,MW,HBA,HBD,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,Murcko_SMILES,Scaffold,Source
177378908,14130.0,COC1=C(C=CC(=C1)/C=C/C(=O)OCC2=CN(N=N2)C3=CC=C(C=C3)OC4=CC=CC=C4)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B4C0>,443.14812077199997,8,1,4.530400000000005,95.70000000000002,0.08,4,8,8,O=C(/C=C/c1ccccc1)OCc1cn(-c2ccc(Oc3ccccc3)cc2)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40900>,PubChem
177378899,11580.0,C1=CC=C2C(=C1)C=C(C(=O)O2)N3C=C(N=N3)CNC(=O)CC4=CC=CC=C4[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B530>,405.10731857999997,8,1,2.1407999999999996,133.16000000000003,0.1,4,10,6,O=C(Cc1ccccc1)NCc1cn(-c2cc3ccccc3oc2=O)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40970>,PubChem
135910327,10000.0,CC1=CN(C=N1)C2=C(C=C(C=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C(=O)N3)OC,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B5A0>,392.104003464,5,1,4.249620000000004,72.8,0.09523809523809523,4,7,4,O=c1[nH]c(/C=C/c2ccc(-n3ccnc3)cc2)nc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E409E0>,PubChem
134391618,5.3,CC1=CC(=NN=C1N[C@@H](C)C2=CC(=C(C(=C2)F)F)F)C3=NC(=C(C=C3)N4C=C(N=C4)C)OC,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B610>,454.1728939520001,7,1,4.940140000000005,77.75000000000001,0.21739130434782608,4,10,6,c1ccc(CNc2ccc(-c3ccc(-n4ccnc4)cn3)nn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40A50>,PubChem
154310922,19500.0,C1=CC(=C(C=C1C=NC2=CC3=C(C=C2)C=NN3)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B680>,289.01735264800004,2,1,4.620300000000001,41.04,0.0,3,5,2,C(=Nc1ccc2cn[nH]c2c1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40AC0>,PubChem
168291301,337770.0,C1=CC=C(C=C1)P(=NN=NC2=CC(=O)OC3=CC=CC=C32)(CCP(=NN=NC4=CC(=O)OC5=CC=CC=C54)(C6=CC=CC=C6)C7=CC=CC=C7)C8=CC=CC=C8,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B6F0>,772.211676828,6,0,10.301399999999994,134.57999999999998,0.045454545454545456,8,12,11,O=c1cc(N=NN=P(CCP(=NN=Nc2cc(=O)oc3ccccc23)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2o1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40B30>,PubChem
168279109,3500.0,COC1=C(C=CC(=C1)/C=C/C2=CC(=NN2C3=CC(=CC(=C3)Cl)Cl)/C=C/C4=CC(=C(C=C4)O)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B760>,508.0956625439999,6,2,6.948300000000007,76.74000000000001,0.07407407407407407,4,8,7,C(=C/c1cc(/C=C/c2ccccc2)n(-c2ccccc2)n1)\c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40BA0>,PubChem
168271993,5671.0,C1CN(CCN1CC2=CC=CC=C2)CC(=O)NC3=C4C=CC=NC4=NN3,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B7D0>,350.18550932400007,5,2,1.7141999999999995,77.15,0.3157894736842105,4,7,5,O=C(CN1CCN(Cc2ccccc2)CC1)Nc1[nH]nc2ncccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40C10>,PubChem
10367765,56000.0,CCN(CC)CCCOC1=CC=C(C=C1)C2=C(C3=CC=CC=C3O2)C(=O)C4=CC=C(C=C4)C,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B840>,441.23039385199996,4,0,6.749920000000007,42.68,0.27586206896551724,4,4,10,O=C(c1ccccc1)c1c(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40C80>,PubChem
171355881,1655000.0,C1CN(CC=C1/C=C/C2=NC3=C(C=CC=C3O)C=C2)CC4=CC=CC=C4C(F)(F)F.Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B8B0>,446.13727566399996,3,1,6.226500000000005,36.36,0.20833333333333334,4,7,4,C1=C(/C=C/c2ccc3ccccc3n2)CCN(Cc2ccccc2)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40CF0>,PubChem
171344929,3010.0,CC1=CC(=C(C(=C1)O)C(=O)C2=C(C=C(C=C2OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)CCC(=O)O)O)O)O)C(=O)OC)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B920>,594.15847026,14,6,0.026819999999999622,235.80999999999995,0.4074074074074074,3,15,11,O=C(c1ccccc1)c1ccc(O[C@H]2CCCCO2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40D60>,PubChem
171345241,100.0,CC1=CC(=C(C(=C1)O)C(=O)C2=C(C(=CC(=C2C(=O)OC)O)C)SC3=C(C(=C(C=C3O)OC)OC4=C(C=C(C=C4O)C)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2B990>,624.130147336,13,7,5.520760000000009,203.43999999999997,0.16129032258064516,4,13,8,O=C(c1ccccc1)c1ccccc1Sc1cccc(Oc2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40DD0>,PubChem
171353605,1070.0,COC1=CC(=CC(=C1C(=O)C2=C(C=C(C=C2O)CO)O)C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BA00>,334.0688674079999,7,5,1.2334999999999998,144.52,0.125,2,8,5,O=C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40E40>,PubChem
171355746,1560.0,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C4=C(C=C3C2=O)OC5=CC(=CC(=C54)C(=O)C6=C(C(=CC(=C6)C)O)C(=O)OC)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BA70>,552.10564684,10,4,4.8182400000000065,171.56999999999996,0.0967741935483871,6,10,3,O=C1c2ccccc2C(=O)c2cc3c(cc21)oc1cccc(C(=O)c2ccccc2)c13,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40EB0>,PubChem
172453197,47150.0,CN(C)C1=CC=C(C=C1)/C=C/C2=C(C(=O)C=CO2)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BAE0>,257.10519334,4,1,2.5818000000000008,53.68000000000001,0.13333333333333333,2,4,3,O=c1ccoc(/C=C/c2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40F20>,PubChem
172445045,7900.0,COC1=CC2=C(C=C1)SC3=C(C=CC(=C3C2=O)NCCC[C@@H]4CCCN5[C@@H]4CCCC5)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BB50>,481.203527472,7,1,5.788100000000006,84.71,0.5,5,8,7,O=c1c2ccccc2sc2cccc(NCCC[C@@H]3CCCN4CCCC[C@H]34)c12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E40F90>,PubChem
172448262,5900.0,CC1=C2C(=C(C=C1)NC[C@@H]3CCCN4[C@@H]3CCCC4)C(=O)C5=C(S2)C=CC(=C5)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BBC0>,408.18714913599996,5,2,5.105120000000005,52.57000000000001,0.4583333333333333,5,5,3,O=c1c2ccccc2sc2cccc(NC[C@@H]3CCCN4CCCC[C@H]34)c12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41000>,PubChem
172454287,61000.0,CCCN(C1=C(C(=O)C2=CC=CC=C2C1=O)Cl)SC[C@H]3CCCN4[C@@H]3CCCC4,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BC30>,432.16382684800004,5,0,5.140700000000005,40.620000000000005,0.5652173913043478,4,6,6,O=C1C=C(NSC[C@H]2CCCN3CCCC[C@H]23)C(=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41070>,PubChem
168355642,4300.0,CC1=C2C(=C(C=C1)NCCCSC[C@@H]3CCCN4[C@@H]3CCCC4)C(=O)C5=CC=CC=C5S2,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BCA0>,466.2112557079999,5,1,6.522820000000006,32.34,0.5185185185185185,5,5,7,O=c1c2ccccc2sc2cccc(NCCCSC[C@@H]3CCCN4CCCC[C@H]34)c12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E410E0>,PubChem
172455938,1300.0,C1CCN2CCC[C@H]([C@H]2C1)CCCNC3=C4C(=C(C=C3)N)SC5=CC=CC=C5C4=O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BD10>,421.21878361200004,5,2,5.4535000000000045,58.36,0.48,5,5,5,O=c1c2ccccc2sc2cccc(NCCC[C@@H]3CCCN4CCCC[C@H]34)c12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41150>,PubChem
92265639,4300.0,CC1=C2C(=C(C=C1)NCCC[C@@H]3CCCN4[C@@H]3CCCC4)C(=O)C5=CC=CC=C5S2,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BD80>,420.223534644,4,1,6.179720000000005,32.34,0.5,5,4,5,O=c1c2ccccc2sc2cccc(NCCC[C@@H]3CCCN4CCCC[C@H]34)c12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E411C0>,PubChem
172466634,13000.0,COC1=CC2=C(C=C1)SC3=C(C=CC(=C3C2=O)NCC[C@@H]4CCCN5[C@@H]4CCCC5)N,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BDF0>,437.21369823200007,6,2,5.072000000000004,67.59,0.48,5,6,5,O=c1c2ccccc2sc2cccc(NCC[C@@H]3CCCN4CCCC[C@H]34)c12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41230>,PubChem
172454001,3800.0,C1CCC2=NC3=C(C=CC(=C3)Cl)C(=C2C1)NCCCNC(=O)C4=NC5=C(S4)C=C(C=C5)[N+](=O)[O-].Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BE60>,531.0898659559999,7,2,5.938700000000005,110.05000000000001,0.2916666666666667,5,11,7,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1nc2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E412A0>,PubChem
172469150,17520.0,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)CNC2=C(C(=O)C2=O)N[C@@H](CC(=O)N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BED0>,460.1957992359999,8,5,0.5710000000000015,176.92,0.4090909090909091,2,11,11,O=c1cc(NCCCc2ccccc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41310>,PubChem
161665,50000.0,COC1=C(C=C2[C@@H]3CC4=C(CN3CCC2=C1)C(=C(C=C4)O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2BF40>,341.16270821599994,5,1,3.073500000000002,51.16000000000001,0.4,4,5,3,c1ccc2c(c1)C[C@H]1c3ccccc3CCN1C2,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41380>,PubChem
160503,50000.0,COC1=CC2=C(C=C1)C3=C4[C@@H](C2)NCCC4=CC5=C3OCO5,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C040>,295.120843404,4,1,2.833800000000001,39.72,0.3333333333333333,5,4,1,c1ccc2c(c1)C[C@H]1NCCc3cc4c(c-2c31)OCO4,<rdkit.Chem.rdchem.Mol object at 0x0000026006E413F0>,PubChem
163105689,50000.0,COC1=CC2=C(C(=C1)O)C3=C4C(=C(C5=C3[C@@H](C2)NCC5)OC)OCO4,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C0B0>,341.126322708,6,2,2.548,69.18,0.3684210526315789,5,6,2,c1ccc2c(c1)C[C@H]1NCCc3cc4c(c-2c31)OCO4,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41460>,PubChem
172450773,50000.0,C[N@+]1(CCC2=CC3=C(C4=C2[C@H]1CC5=C4C(=CC(=C5)OC)O)OCO3)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C120>,341.1263227079999,5,1,2.8942000000000014,70.98,0.3684210526315789,5,6,1,c1ccc2c(c1)C[C@H]1[NH2+]CCc3cc4c(c-2c31)OCO4,<rdkit.Chem.rdchem.Mol object at 0x0000026006E414D0>,PubChem
172462631,35700.0,CN1CCC2=CC3=C(C4=C2[C@H]1CC5=C4C(=CC(=C5)O)OC)OCO3,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C190>,325.131408088,5,1,2.8816000000000015,51.16000000000001,0.3684210526315789,5,5,1,c1ccc2c(c1)C[C@H]1NCCc3cc4c(c-2c31)OCO4,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41540>,PubChem
172464494,50000.0,C[N@@+]1(CCC2=CC3=C(C4=C2[C@H]1CC5=C4C(=CC(=C5)OC)O)OCO3)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C200>,341.1263227079999,5,1,2.8942000000000014,70.98,0.3684210526315789,5,6,1,c1ccc2c(c1)C[C@H]1[NH2+]CCc3cc4c(c-2c31)OCO4,<rdkit.Chem.rdchem.Mol object at 0x0000026006E415B0>,PubChem
157159,50000.0,COC1=C(C=C2CC[N+]3=C(C2=C1)C=C4C=CC(=C(C4=C3)OC)O)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C270>,324.1230344760899,4,2,2.778800000000002,62.8,0.21052631578947367,4,5,2,c1ccc2c(c1)CC[n+]1cc3ccccc3cc1-2,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41620>,PubChem
162651904,9.9,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@H](C5=N4)OC6=CC(=CC=C6)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C2E0>,465.204386196,8,1,4.270720000000003,80.99000000000001,0.5,6,9,5,c1ccc(O[C@@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41690>,PubChem
153606639,6.6,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@H](C5=N4)OC6=CC(=CC(=C6)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C350>,499.165413844,8,1,4.924120000000005,80.99000000000001,0.5,6,10,5,c1ccc(O[C@@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41700>,PubChem
162784606,60.1,COC1=NN=CC(=C1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@@H](C5=N4)OC6=C(C(=C(C=C6)F)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C3C0>,501.210007732,9,1,3.7348000000000017,90.22000000000001,0.5,6,12,6,c1ccc(O[C@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccnnc4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41770>,PubChem
153606635,35.7,CC1=CC(=CN=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@H](C5=N4)OC6=CC(=CC(=C6)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C430>,467.224514924,8,1,3.895520000000002,80.99000000000001,0.5,6,10,5,c1ccc(O[C@@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccnnc4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E417E0>,PubChem
162784591,57.5,COC1=NN=CC(=C1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@@H](C5=N4)OC6=CC(=CC=C6)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C4A0>,481.199300816,9,1,3.970900000000002,90.22000000000001,0.5,6,10,6,c1ccc(O[C@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccnnc4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41850>,PubChem
153606631,15.7,COC1=NN=CC(=C1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@H](C5=N4)OC6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C510>,481.199300816,9,1,3.970900000000002,90.22000000000001,0.5,6,10,6,c1ccc(O[C@@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccnnc4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E418C0>,PubChem
153606611,71.4,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CC[C@@H](C5=N4)OC6=CC=C(C=C6)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C580>,451.188736132,8,1,3.880620000000002,80.99000000000001,0.4782608695652174,6,9,5,c1ccc(O[C@H]2CCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41930>,PubChem
162784593,51.9,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CC[C@@H](C5=N4)OC6=CC(=CC=C6)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C5F0>,451.188736132,8,1,3.880620000000002,80.99000000000001,0.4782608695652174,6,9,5,c1ccc(O[C@H]2CCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E419A0>,PubChem
154938132,15.6,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CC[C@H](C5=N4)OC6=CC(=CC(=C6)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C660>,453.20886486,8,1,3.5054200000000018,80.99000000000001,0.4782608695652174,6,10,5,c1ccc(O[C@@H]2CCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41A10>,PubChem
162784592,27.5,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@@H](C5=N4)OC6=CC(=CC=C6)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C6D0>,465.204386196,8,1,4.270720000000003,80.99000000000001,0.5,6,9,5,c1ccc(O[C@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41A80>,PubChem
153606606,34.0,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@@H](C5=N4)OC6=CC(=CC(=C6)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C740>,467.224514924,8,1,3.895520000000002,80.99000000000001,0.5,6,10,5,c1ccc(O[C@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41AF0>,PubChem
153606637,41.300000000000004,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@@H](C5=N4)OC6=CC(=C(C=C6)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C7B0>,467.224514924,8,1,3.895520000000002,80.99000000000001,0.5,6,10,5,c1ccc(O[C@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41B60>,PubChem
162784604,43.2,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCC[C@@H](C5=N4)OC6=C(C(=C(C=C6)F)F)F,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C820>,485.215093112,8,1,4.034620000000003,80.99000000000001,0.5,6,11,5,c1ccc(O[C@H]2CCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41BD0>,PubChem
153606638,42.8,CC1=CC(=NC=N1)N2C[C@H]3CC[C@@H](C2)C3NC4=NN5CCCC[C@H](C5=N4)OC6=CC=C(C=C6)F,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C890>,463.2495868,8,1,4.146520000000003,80.99000000000001,0.52,6,9,5,c1ccc(O[C@@H]2CCCCn3nc(NC4[C@@H]5CC[C@H]4CN(c4ccncn4)C5)nc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41C40>,PubChem
10465,28300.0,CCCCCCCCCCCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C900>,270.255880328,1,1,5.9424000000000055,37.3,0.9411764705882353,0,2,15,,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41CB0>,PubChem
11649408,20000.0,CCCN(CCC)C(=O)C1=CC=CC(=C1)C(=O)N[C@@H](CC(C)C)[C@H](C[C@@H](C)C(=O)NC2=CC=C(C=C2)F)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C970>,527.315935044,4,3,5.258200000000006,98.74000000000001,0.5,2,8,14,O=C(CCCCNC(=O)c1ccccc1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41D20>,PubChem
11549051,6700.0,CCCN(CCC)C(=O)C1=CC=CC(=C1)C(=O)N[C@@H](CC(C)C)[C@H](C[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NCC2=CC=CC=C2)O,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2C9E0>,622.4094208280001,5,4,4.937600000000004,127.84000000000002,0.5555555555555556,2,9,18,O=C(CCCCNC(=O)c1ccccc1)NCC(=O)NCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41D90>,PubChem
44410489,5000.0,CCCCNC(=O)[C@@H](CCC)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(C1=O)CC2=CC(=CC=C2)OC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CA50>,563.372307048,4,2,6.471100000000007,87.74000000000001,0.5588235294117647,3,7,15,O=C1CCCCCN1Cc1cccc(Oc2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41E00>,PubChem
44410508,3000.0,CCC[C@@H]([C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(C1=O)CC2=CC(=CC=C2)OC3=CC=CC=C3)C(=O)NCC4=CC=CO4,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CAC0>,587.3359215400001,5,2,6.464200000000006,100.88000000000001,0.45714285714285713,4,8,14,O=C(CCC(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O)NCc1ccco1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41E70>,PubChem
44425696,780.0,CN1CCN(CC1)C(=O)OCCCC2CCC3=CC=CC=C3N2S(=O)(=O)C4=CC=C(C=C4)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CB30>,491.16455511999993,5,0,4.014300000000003,70.16,0.4583333333333333,4,9,6,O=C(OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccccc1)N1CCNCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41EE0>,PubChem
44425709,1000.0,C1CCC(CC1)N2CCN(CC2)C(=O)OCCC3CCC4=CC=CC=C4N3S(=O)(=O)C5=CC=C(C=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CBA0>,545.211505312,5,0,5.327100000000006,70.16,0.5357142857142857,5,9,6,O=C(OCCC1CCc2ccccc2N1S(=O)(=O)c1ccccc1)N1CCN(C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41F50>,PubChem
44425710,180.0,C1CCC(CC1)N2CCN(CC2)C(=O)OCCCC3CCC4=CC=CC=C4N3S(=O)(=O)C5=CC=C(C=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CC10>,559.227155376,5,0,5.717200000000006,70.16,0.5517241379310345,5,9,7,O=C(OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccccc1)N1CCN(C2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E41FC0>,PubChem
44425712,900.0,C1CC2=CC=CC=C2N(C1CCOC(=O)NC3CCN(CC3)CC4=CC=CC=C4)S(=O)(=O)C5=CC=C(C=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CC80>,567.195855248,5,1,5.631000000000006,78.95,0.36666666666666664,5,9,8,O=C(NC1CCN(Cc2ccccc2)CC1)OCCC1CCc2ccccc2N1S(=O)(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E42030>,PubChem
10143259,73.0,C1CCN(CC1)C2CCN(CC2)C(=O)OCC3CCC4=CC=CC=C4N3S(=O)(=O)C5=CC=C(C=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CCF0>,531.1958552479999,5,0,4.937000000000005,70.16,0.5185185185185185,5,9,5,O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccccc1)N1CCC(N2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E420A0>,PubChem
44425718,600.0,CN1CCCC1CCNC(=O)OC[C@H]2CC[C@H](N2S(=O)(=O)C3=CC=C(C=C3)Cl)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CD60>,505.18020518399993,5,1,4.444900000000003,78.95000000000002,0.48,4,9,8,O=C(NCCC1CCCN1)OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E42110>,PubChem
44425724,140.0,C1C[C@H](N([C@H]1COC(=O)NC2CCN(CC2)CC3=CC=CC=C3)S(=O)(=O)C4=CC=C(C=C4)Cl)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CDD0>,567.195855248,5,1,5.625200000000006,78.95,0.36666666666666664,5,9,8,O=C(NC1CCN(Cc2ccccc2)CC1)OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E42180>,PubChem
44425725,180.0,C1CCN(CC1)C2CCN(CC2)C(=O)OC[C@H]3CC[C@H](N3S(=O)(=O)C4=CC=C(C=C4)Cl)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x0000026005F2CE40>,545.211505312,5,0,5.321300000000006,70.16,0.5357142857142857,5,9,6,O=C(OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccccc1)N1CCC(N2CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E421F0>,PubChem
